ts,uid,synth_src_ip,src_port,synth_dest_ip,dest_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,orig_mac,resp_mac,prefix_src,prefix_dest
1696676392.23718,CWhzbw4klY34HQ8M9i,128.54.0.0,58844,172.16.1.244,53,udp,dns,0.000282,72,294,SF,T,T,0,Dd,1,100,2,350,(empty),-,-,UCSD - 128,Private network range - 172
1696677608.588005,CQbBt71R8NWjEA5vNi,10.0.0.50,53825,192.135.238.5,53,udp,dns,0.000560,47,478,SF,T,T,0,Dd,1,75,2,534,(empty),-,-,Private network range,Marine Physical Lab - ..238
1696676762.777131,CMBE3w3lRZ0LqmrApa,192.135.238.6,62325,169.228.0.0,7000,tcp,-,2.025358,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,UCSD - 169
1696677343.962257,CeMOMqxJuzDOLBo9h,169.228.0.200,49653,100.64.0.50,389,udp,-,0.000549,218,330,SF,T,T,0,Dd,1,246,2,386,(empty),-,-,UCSD - 169,CGNAT
1696676960.531636,C9VciC44DH5rjcWpWc,10.0.0.0,53777,0.0.0.200,7000,tcp,-,4.214566,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range,This network
1696676632.41426,C2Rq3B2m9pCGthmP8b,169.228.1.244,55894,169.228.0.200,7000,tcp,-,2.069027,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,UCSD - 169
1696677666.662738,CBFiPFcUFI2F578R6,172.16.0.0,51964,127.0.0.0,53,udp,dns,0.000492,42,198,SF,T,T,0,Dd,1,70,2,254,(empty),-,-,Private network range - 172,Loopback
1696678025.384008,Clv2ZfVsXipZAlNR6,192.168.0.200,49493,169.228.0.50,7000,tcp,-,4.146181,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,UCSD - 169
1696677882.667716,CBQPoH3i3mKqNzi1Yk,192.135.237.6,52141,127.0.0.50,7000,tcp,-,4.048850,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Loopback
1696676601.749873,CDnWyE4Gd1gsnR5iif,192.135.237.2,57261,100.64.1.244,53,udp,dns,0.054019,48,194,SF,T,T,0,Dd,1,76,2,250,(empty),-,-,Marine Physical Lab - ..237,CGNAT
1696677126.855852,CA146b4QKBLvnXyJMg,137.110.0.200,56083,192.168.0.200,53,tcp,dns,0.013765,2177,82,SF,T,T,0,ShADadFf,6,2429,8,508,(empty),-,-,UCSD - 137,Private network range - 192
1696676977.106066,CQ3mOB21Qc4vK9Vs6h,132.239.1.244,54112,192.168.0.200,53,udp,dns,0.000179,33,166,SF,T,T,0,Dd,1,61,2,222,(empty),-,-,UCSD - 132,Private network range - 192
1696676457.844539,CX0Fe329OMwyXkUEel,137.110.0.50,56920,137.110.1.244,7000,tcp,-,4.064762,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,UCSD - 137
1696677617.208857,CVC0A60eGKUXrr6X2,0.0.0.50,64052,192.135.238.6,53,udp,dns,0.000183,44,226,SF,T,T,0,Dd,1,72,2,282,(empty),-,-,This network,Marine Physical Lab - ..238
1696677097.666419,CKsGqp1FT5Be3kNL67,169.228.1.244,64255,192.135.237.1,53,tcp,dns,0.006776,35,92,SF,T,T,0,ShADadFf,6,287,10,608,(empty),-,-,UCSD - 169,Marine Physical Lab - ..237
1696678183.229107,CDFs8N2FuAhCuZdj8,100.64.1.244,63944,169.228.0.50,53,udp,dns,0.000383,38,370,SF,T,T,0,Dd,1,66,2,426,(empty),-,-,CGNAT,UCSD - 169
1696677939.630732,Cr3MFm4QK1OhGvV31,100.64.1.244,62353,169.228.1.244,7000,tcp,-,4.057596,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,UCSD - 169
1696676458.741548,C1MrxI2g4qn4rnOvXl,169.228.0.50,59403,192.135.238.10,53,udp,dns,0.000168,39,190,SF,T,T,0,Dd,1,67,2,246,(empty),-,-,UCSD - 169,Marine Physical Lab - ..238
1696677279.492778,CWeCmn39O8ASj1Rsq8,169.228.1.244,61405,100.64.0.0,53,udp,dns,0.000938,126,80,SF,T,T,0,Dd,1,154,2,136,(empty),-,-,UCSD - 169,CGNAT
1696676770.424478,C1DFVE3tH8PpvYDoq4,172.16.0.200,65235,127.0.0.50,53,udp,dns,0.000304,35,398,SF,T,T,0,Dd,1,63,2,454,(empty),-,-,Private network range - 172,Loopback
1696677248.564266,CTvqAy1zksOjYOcmo1,128.54.1.244,51652,192.168.0.50,7000,tcp,-,2.010880,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Private network range - 192
1696677165.284725,C6sAdb4Nik1NAmorog,10.0.0.50,61495,100.64.0.200,443,tcp,-,0.050047,0,0,RSTO,T,F,0,ShR,2,104,2,120,(empty),-,-,Private network range,CGNAT
1696677065.621817,CvaAW22HTaTwJdffv,128.54.0.0,427,192.135.237.5,64596,udp,-,0.000003,632,0,S0,T,T,0,D,2,688,0,0,(empty),-,-,UCSD - 128,Marine Physical Lab - ..237
1696676677.336546,Cy2WXL2BkfZWpdK22c,10.0.0.0,56256,132.239.0.200,7000,tcp,-,2.003733,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,UCSD - 132
1696677047.388369,COOQSl4t0kBiBBm6Fk,127.0.1.244,11554,10.0.0.50,20219,tcp,-,0.281854,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,Loopback,Private network range
1696677787.818184,CWNv6i4PsiGXz8QqCf,100.64.1.244,50417,0.0.0.50,7000,tcp,-,4.076353,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,This network
1696676959.713226,CpXgyoFKCpDCx4VLc,192.135.237.4,58158,192.135.238.10,7000,tcp,-,2.020174,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..238
1696676414.02376,CIyhRa1QcDqsrfcr2g,192.168.0.0,63789,172.16.0.200,7000,tcp,-,4.112592,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,Private network range - 172
1696677423.296071,CoDryw34qZKwnvMdic,137.110.0.0,54424,172.16.0.50,53,udp,dns,0.000384,33,576,SF,T,T,0,Dd,1,61,2,632,(empty),-,-,UCSD - 137,Private network range - 172
1696676717.402419,CzQGhK2h0MyC6sXCWi,0.0.0.50,57140,137.110.0.50,7000,tcp,-,2.003839,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,This network,UCSD - 137
1696677187.200996,CxYQfVg9PFgl56eFe,192.168.0.200,14086,128.54.0.50,63482,tcp,-,0.276003,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,Private network range - 192,UCSD - 128
1696676459.523353,Col92q4qmuGdqyLvAe,10.0.0.200,49499,132.239.0.200,7000,tcp,-,2.006540,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,UCSD - 132
1696677206.545814,CpDYLL1Ck6lREVXRA6,172.16.1.244,67,192.168.0.0,67,udp,-,0.000651,300,300,SF,T,T,0,Dd,1,328,1,328,(empty),-,-,Private network range - 172,Private network range - 192
1696677394.695495,Cih5wz1hloqKTnE23j,169.228.0.0,50638,137.110.0.50,7000,tcp,-,4.018656,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 137
1696676762.778476,CtWxMNz3iQwlA4jvg,137.110.1.244,62330,192.135.237.5,7000,tcp,-,2.025544,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,Marine Physical Lab - ..237
1696677152.502501,C5FKpXEYQpSJJcYC7,127.0.0.200,56840,192.168.0.50,7000,tcp,-,4.031220,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,Private network range - 192
1696678130.682227,C6goLZ15A81pZIFHZg,192.135.237.4,64867,100.64.0.50,7000,tcp,-,4.101363,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,CGNAT
1696677845.796853,CRHWxhtjsnnUX3rkc,128.54.0.50,61017,169.228.1.244,7000,tcp,-,2.017118,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,UCSD - 169
1696676405.775657,C1wA5F15ZiSM359dX2,0.0.0.0,52685,100.64.0.200,7000,tcp,-,4.039387,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,CGNAT
1696677118.369754,CKKAYA4u7hbSfdsi92,169.228.0.200,62266,100.64.0.200,53,udp,dns,0.000224,35,398,SF,T,T,0,Dd,1,63,2,454,(empty),-,-,UCSD - 169,CGNAT
1696676892.796301,CRAVFeGcAHzulmHh,169.228.0.0,64743,127.0.0.50,7000,tcp,-,2.024535,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Loopback
1696677433.539851,CEkOCF1Ay9n2DTMixe,128.54.0.50,52614,192.135.237.7,3283,tcp,-,-,-,-,S0,T,T,0,S,1,48,0,0,(empty),-,-,UCSD - 128,Marine Physical Lab - ..237
1696677198.73302,C5Ql8C2QQjqAbtVq8d,192.135.237.3,51343,100.64.0.50,7000,tcp,-,4.332628,0,0,S0,T,T,0,S,8,512,0,0,(empty),-,-,Marine Physical Lab - ..237,CGNAT
1696678025.859,CFwLLxqyXdyYvqQti,137.110.0.200,52662,10.0.0.0,443,tcp,-,44.328100,63,0,RSTOS0,T,F,0,DAR,16,1690,0,0,(empty),-,-,UCSD - 137,Private network range
1696677164.185165,C6v2RL2kFI0JQ0EG2,137.110.1.244,62130,192.168.0.200,7000,tcp,-,4.033587,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,Private network range - 192
1696676947.380723,CUXBmt4ohN2Cj8pOi1,132.239.0.50,61526,192.168.0.0,7000,tcp,-,2.010614,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,Private network range - 192
1696676928.455125,C5HVkbqjdJpuxfcy2,192.168.0.0,55666,192.135.238.0,53,udp,dns,0.002220,120,240,SF,T,T,0,Dd,1,148,2,296,(empty),-,-,Private network range - 192,Marine Physical Lab - ..238
1696676689.384382,ChiQVk4NuuPi84AXvd,128.54.0.50,53175,192.135.237.4,7000,tcp,-,2.012725,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Marine Physical Lab - ..237
1696676669.117421,C21qPu2DYm6oNfWhGk,192.135.238.10,49675,10.0.0.0,80,tcp,http,0.081101,154,187,SF,T,F,0,ShADadfF,6,418,12,902,(empty),-,-,Marine Physical Lab - ..238,Private network range
1696676616.372624,CVSQso23xjVrE9s7K,127.0.1.244,61630,192.135.238.9,53,udp,dns,0.000336,33,180,SF,T,T,0,Dd,1,61,2,236,(empty),-,-,Loopback,Marine Physical Lab - ..238
1696677239.399753,C4tsae2EhsWIJhuIU3,100.64.0.200,63922,0.0.1.244,7000,tcp,-,2.003650,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,This network
1696677281.555495,Cl5oMhAizXj2sLPe2,0.0.0.200,52248,127.0.0.50,80,tcp,http,0.019596,299,193,SF,T,F,0,ShADadFf,6,623,8,818,(empty),-,-,This network,Loopback
1696677541.33578,CWgRHq1CpiTDW6i9H3,192.168.0.200,51678,192.135.237.1,443,tcp,ssl,0.069644,891,5134,SF,T,F,0,ShADdfFa,8,1315,18,11220,(empty),-,-,Private network range - 192,Marine Physical Lab - ..237
1696677599.180438,CzGITO0qiyirEgIZ,192.168.0.0,60381,137.110.0.0,7000,tcp,-,2.009358,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 192,UCSD - 137
1696678080.617278,C1mgO718BtiBShd0Oa,172.16.0.200,56946,172.16.0.50,53,udp,dns,0.000277,38,180,SF,T,T,0,Dd,1,66,2,236,(empty),-,-,Private network range - 172,Private network range - 172
1696677051.433778,CHmRpvmDxMcOTQCb,169.228.1.244,64634,10.0.0.50,7000,tcp,-,2.733183,0,0,S0,T,T,0,S,22,1376,0,0,(empty),-,-,UCSD - 169,Private network range
1696678067.828032,C2gQRX1ZMv9nIvQk4,169.228.1.244,55707,169.228.0.0,7000,tcp,-,4.093354,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 169
1696677400.196049,C8osrD47CYuseCFQs6,169.228.0.50,58509,128.54.0.200,53,udp,dns,0.000518,34,744,SF,T,T,0,Dd,1,62,2,800,(empty),-,-,UCSD - 169,UCSD - 128
1696676619.555081,CAEo6W1FMPyEi9vV73,137.110.0.50,57610,10.0.0.0,7000,tcp,-,4.059242,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,Private network range
1696676773.042045,CLBomF3khAaQqwr6N1,192.135.238.0,57087,100.64.1.244,7000,tcp,-,2.021094,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,CGNAT
1696676538.155349,CgMvJqJXyNpfACTg7,0.0.0.50,59106,0.0.1.244,53,udp,dns,0.000115,39,206,SF,T,T,0,Dd,1,67,2,262,(empty),-,-,This network,This network
1696677637.625656,C9E6552yw06k9HdhPj,0.0.0.200,56653,137.110.0.50,443,tcp,-,3.021723,0,0,S0,T,T,0,S,3,156,0,0,(empty),-,-,This network,UCSD - 137
1696676380.903822,CxbXsI1riGEtKjFbb7,128.54.0.50,65533,169.228.1.244,443,tcp,ssl,180.226717,1275,5737,SF,T,F,0,ShADadfF,15,1890,38,13090,(empty),-,-,UCSD - 128,UCSD - 169
1696677614.742041,CZYdR32eadSNNY5WB6,128.54.0.0,56751,192.135.238.2,53,udp,dns,0.000277,36,186,SF,T,T,0,Dd,1,64,2,242,(empty),-,-,UCSD - 128,Marine Physical Lab - ..238
1696677677.584909,Csqw8b3bYLTTNQ09F8,192.135.237.2,59918,0.0.0.0,7000,tcp,-,4.207524,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,This network
1696677194.679346,C3Y7DnhhspXALbmp9,137.110.0.50,50103,100.64.0.200,53,udp,dns,0.000438,49,618,SF,T,T,0,Dd,1,77,2,674,(empty),-,-,UCSD - 137,CGNAT
1696677797.152889,Ctb8mm2eYZvnHDoF24,100.64.0.50,61876,10.0.0.200,7000,tcp,-,4.201210,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Private network range
1696676659.228894,CoeLG82RBRkbVTHIUd,10.0.1.244,53916,172.16.0.200,53,udp,dns,0.000616,40,830,SF,T,T,0,Dd,1,68,2,886,(empty),-,-,Private network range,Private network range - 172
1696677968.583019,CyyBpd2Gw4SQhwZDi6,192.135.237.9,60960,192.135.237.4,7000,tcp,-,4.065711,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..237
1696676810.756162,CCWDwW2SfxYZ0PMPSd,172.16.1.244,7600,10.0.0.0,34567,tcp,-,0.873363,304,389,SF,T,F,0,ShADadfF,6,556,10,1202,(empty),-,-,Private network range - 172,Private network range
1696677604.250982,CswyoH1cVwuaxOada5,0.0.0.200,53485,137.110.1.244,7000,tcp,-,4.023344,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,UCSD - 137
1696677137.368734,CK1kxv38cLi86XsYnk,0.0.0.0,64985,132.239.0.50,7000,tcp,-,2.003010,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,This network,UCSD - 132
1696676426.171198,CPir9gdfDpKPIO2wa,137.110.0.200,51982,132.239.0.50,7000,tcp,-,2.051509,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,UCSD - 132
1696676756.311087,CxutXN9RXHQVwaES9,128.54.0.200,60000,100.64.0.0,60597,udp,-,2.107862,2888,0,S0,T,T,0,D,8,3112,0,0,(empty),-,-,UCSD - 128,CGNAT
1696677024.025815,CxiOFb2BuPGx1Jwz89,100.64.0.50,59525,127.0.0.0,53,udp,dns,0.000225,47,388,SF,T,T,0,Dd,1,75,2,444,(empty),-,-,CGNAT,Loopback
1696676625.727408,CGxXo04tl0Z2nx30W1,127.0.0.0,55579,192.135.238.9,53,udp,dns,0.081697,274,548,SF,T,T,0,Dd,2,330,4,660,(empty),-,-,Loopback,Marine Physical Lab - ..238
1696678085.395251,CVWj7g4qM4Jwrt1kte,169.228.1.244,50545,192.168.1.244,7000,tcp,-,2.038683,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Private network range - 192
1696677564.524384,CYlf8lJDvYvf2UdO2,128.54.0.50,52967,172.16.1.244,7000,tcp,-,4.052648,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 128,Private network range - 172
1696676969.374446,Cig4V31Yyvh74PBrW1,100.64.1.244,54309,192.168.0.50,53,udp,dns,0.000282,38,454,SF,T,T,0,Dd,1,66,2,510,(empty),-,-,CGNAT,Private network range - 192
1696678152.540443,CaNTLd1DPy1HqNbLzg,192.135.237.0,56329,172.16.0.0,7000,tcp,-,4.043283,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Private network range - 172
1696677517.382169,CXPDx72tVMJKHdeZCk,172.16.0.50,56266,128.54.0.200,7000,tcp,-,2.003792,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 172,UCSD - 128
1696677183.193659,CWq7MhXGRwmsxT9Fd,169.228.0.50,13969,128.54.0.50,1,tcp,-,2.999614,0,0,S0,T,F,0,S,3,156,0,0,(empty),-,-,UCSD - 169,UCSD - 128
1696677288.282481,COCF862FPPXvQaoA3e,172.16.0.0,59646,192.135.238.6,443,tcp,ssl,5.017118,2132,1371,SF,T,T,0,ShADadfF,10,2544,18,3486,(empty),-,-,Private network range - 172,Marine Physical Lab - ..238
1696676892.803553,CBFF8Z2F5pn98QJnqc,128.54.0.0,64786,127.0.0.0,7000,tcp,-,2.024440,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Loopback
1696677773.523262,Cjifwg1SDU3lYV56R4,192.168.0.50,59016,137.110.0.200,443,tcp,ssl,4.212286,1115,5687,SF,T,T,0,ShADadFf,15,1903,24,12638,(empty),-,-,Private network range - 192,UCSD - 137
1696677744.616959,CP3TEbhLZPq7xf2Za,100.64.0.50,59246,192.135.238.3,7000,tcp,-,2.017888,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,Marine Physical Lab - ..238
1696677618.079501,CMHMX44Cb8Dq7Q3kG4,192.168.0.0,54358,192.168.0.200,53,udp,dns,0.000335,44,222,SF,T,T,0,Dd,1,72,2,278,(empty),-,-,Private network range - 192,Private network range - 192
1696677703.222263,CScu8T3vC1ECkWNgXh,128.54.0.50,55405,169.228.0.50,53,udp,dns,0.000192,46,460,SF,T,T,0,Dd,1,74,2,516,(empty),-,-,UCSD - 128,UCSD - 169
1696677660.84415,CVH22n3GuQxLVhh3D5,172.16.0.200,55296,137.110.0.200,443,tcp,ssl,0.193392,2623,1683,SF,T,F,0,ShADadfF,10,3155,18,4318,(empty),-,-,Private network range - 172,UCSD - 137
1696676752.686192,CpdGRBYiWWHpRkx83,192.135.237.8,6605,169.228.0.0,32323,tcp,-,3.001686,0,0,S0,T,F,0,S,3,156,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 169
1696676890.899789,CdDb4x2oUQIBcNpwdf,132.239.0.50,61501,169.228.0.200,7000,tcp,-,2.009775,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,UCSD - 169
1696676811.562752,Caxh7UYkT9DtMsBY,132.239.1.244,59566,137.110.0.50,7000,tcp,-,2.082093,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,UCSD - 137
1696676860.467667,CKcQiYiVt9wVpIyEa,132.239.0.200,60464,192.135.237.4,7000,tcp,-,2.053508,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,Marine Physical Lab - ..237
1696677549.338469,CyTFYN3aCkk5sqs9Ee,192.135.237.9,48663,128.54.0.50,53,udp,dns,0.000231,52,218,SF,T,T,0,Dd,1,80,2,274,(empty),-,-,Marine Physical Lab - ..237,UCSD - 128
1696676855.731342,CfKkEa45wISHJZzIbj,192.168.0.0,56266,192.135.237.3,443,tcp,ssl,9.994591,1447,1017,RSTO,T,T,0,ShADadfR,8,1779,18,2778,(empty),-,-,Private network range - 192,Marine Physical Lab - ..237
1696676737.819126,CsFfNU2iEMrcq8DOg8,137.110.0.200,54494,127.0.0.0,137,udp,dns,0.665372,200,0,S0,T,T,0,D,4,312,0,0,(empty),-,-,UCSD - 137,Loopback
1696677537.518408,CxO3Zd1JwaQHFsgjZ2,10.0.1.244,62862,192.135.237.4,7000,tcp,-,2.008207,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,Marine Physical Lab - ..237
1696677910.548968,CxI4YL3MaAYS4Lflg6,192.135.237.7,63865,0.0.0.0,7000,tcp,-,2.073556,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,This network
1696676502.28921,C4pWif42EB3N1G5z5,137.110.1.244,53008,192.168.0.200,7000,tcp,-,4.051903,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,Private network range - 192
1696677237.852314,CWKsIA2QeQyPdAcT7j,192.168.0.0,55116,137.110.0.0,7000,tcp,-,4.084154,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,UCSD - 137
1696677913.703789,CTFWBs3SZksRy4dISa,128.54.0.50,51438,192.135.238.6,53,udp,dns,0.000169,46,220,SF,T,T,0,Dd,1,74,2,276,(empty),-,-,UCSD - 128,Marine Physical Lab - ..238
1696677318.750679,ChLJxU3VwkOKcC3ZI9,169.228.0.200,50083,128.54.0.0,7000,tcp,-,4.061597,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 128
1696676469.594254,CLL19tcDcBk7n7jeb,169.228.0.50,49633,10.0.0.200,7000,tcp,-,2.007897,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Private network range
1696676753.779797,C2WKeB1B8GvNpalJTe,169.228.0.50,56775,137.110.0.200,7000,tcp,-,2.011169,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,UCSD - 137
1696677288.886748,CoenwE4kbRbhfRO2d2,128.54.0.200,59014,0.0.0.200,7000,tcp,-,2.008981,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,This network
1696677681.931105,Ch1Gfv2DbAcpTiFHDi,192.135.238.6,57126,192.168.0.200,53,udp,dns,0.054664,48,194,SF,T,T,0,Dd,1,76,2,250,(empty),-,-,Marine Physical Lab - ..238,Private network range - 192
1696676992.216276,CV7GDc4eC8u1hUg324,0.0.1.244,64714,137.110.0.50,443,tcp,-,4.963928,24,0,SH,T,F,0,F,3,228,0,0,(empty),-,-,This network,UCSD - 137
1696677756.209019,CV0KJC1dHG40SLbl71,192.168.0.50,61489,0.0.1.244,443,tcp,ssl,300.562708,3974,16394,RSTO,T,F,0,ShADdaFR,22,5118,80,36964,(empty),-,-,Private network range - 192,This network
1696676413.60596,C0s0vM1kzONzsF9mIb,132.239.0.200,51076,100.64.1.244,7000,tcp,-,2.012877,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,CGNAT
1696676407.139261,Cj15kB2mZkHzP8SVob,10.0.0.0,50393,132.239.0.0,7000,tcp,-,2.009583,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,UCSD - 132
1696677232.545644,Cl2yFv3viUrYAulVz,172.16.0.200,51577,192.135.237.5,9100,tcp,-,-,-,-,S0,T,T,0,S,1,52,0,0,(empty),-,-,Private network range - 172,Marine Physical Lab - ..237
1696676833.597247,C53laznQexXWUgYc,172.16.0.200,58156,128.54.0.0,7000,tcp,-,2.011564,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 172,UCSD - 128
1696677229.018512,CcYkL62Xql7sS0zoP1,10.0.1.244,58728,128.54.0.0,53,udp,dns,0.000394,40,224,SF,T,T,0,Dd,1,68,2,280,(empty),-,-,Private network range,UCSD - 128
1696676922.629015,Ca0DSk2zv3bkkoV2Tb,192.168.0.0,59740,137.110.0.0,53,udp,dns,0.000404,38,162,SF,T,T,0,Dd,1,66,2,218,(empty),-,-,Private network range - 192,UCSD - 137
1696677679.862746,Cm279A24C37qKr2io2,0.0.0.200,60077,127.0.1.244,7000,tcp,-,4.378348,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Loopback
1696676915.531762,CtmjaK250XL0yBpxC5,169.228.0.0,61540,192.135.238.5,53,udp,dns,0.000229,42,446,SF,T,T,0,Dd,1,70,2,502,(empty),-,-,UCSD - 169,Marine Physical Lab - ..238
1696677365.718845,CrFBjh1jVo8IkSOKq1,192.135.237.10,54503,192.135.238.9,7000,tcp,-,2.013780,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..238
1696676774.592741,CreWixNFMoZdn4V7i,127.0.0.0,55010,169.228.0.50,7000,tcp,-,4.032786,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,UCSD - 169
1696676499.645655,CzqaHF3q2fAP3tYL63,0.0.0.0,50114,192.168.0.0,7000,tcp,-,2.010221,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,This network,Private network range - 192
1696677201.584132,C4XiTK1GpN1OfHjzr3,10.0.0.200,60330,132.239.0.50,443,tcp,ssl,60.255433,1597,4444,SF,T,F,0,ShADadfF,19,2585,36,10776,(empty),-,-,Private network range,UCSD - 132
1696677426.247708,CLvYKt4vNgtq0s4nul,128.54.0.200,63102,10.0.0.0,53,udp,dns,0.000490,31,180,SF,T,T,0,Dd,1,59,2,236,(empty),-,-,UCSD - 128,Private network range
1696677352.601363,Cx2c5LauPnU7dKD95,100.64.1.244,60116,172.16.0.50,7000,tcp,-,4.032992,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Private network range - 172
1696677909.711913,CcjuCCTdPBm9CVF7,128.54.0.50,62555,127.0.1.244,53,udp,dns,0.000169,47,208,SF,T,T,0,Dd,1,75,2,264,(empty),-,-,UCSD - 128,Loopback
1696676995.823458,CocrQO1i2oOGqrTtl6,100.64.0.50,63359,128.54.1.244,7000,tcp,-,4.043554,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,UCSD - 128
1696676465.009701,Cgxrx71eAgjdZ62TQe,192.135.238.10,54476,10.0.0.0,53,udp,dns,0.002134,39,182,SF,T,T,0,Dd,1,67,2,238,(empty),-,-,Marine Physical Lab - ..238,Private network range
1696676385.325874,C2sxSB4QR5COCvJYqa,172.16.0.50,63632,128.54.1.244,80,tcp,http,523.694913,353,737,S3,T,F,0,ShADadf,4,573,32,3154,(empty),-,-,Private network range - 172,UCSD - 128
1696676948.55544,C8X7kY3kXR7eLiToR7,127.0.1.244,53349,137.110.0.50,7000,tcp,-,4.249616,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,UCSD - 137
1696677280.145108,C7jtFj31KFHXbLe3ob,128.54.1.244,48292,192.135.238.7,443,tcp,ssl,0.023131,808,4694,SF,T,F,0,ShADadFfR,14,1520,30,10964,(empty),-,-,UCSD - 128,Marine Physical Lab - ..238
1696676554.639783,CIJGRE4RCyiuoqdBlh,10.0.1.244,62931,128.54.1.244,53,udp,dns,0.000611,126,52,SF,T,T,0,Dd,1,154,2,108,(empty),-,-,Private network range,UCSD - 128
